"year","municipality_id","municipality_name","winner_vote_percentage","party_id","party_name","party_name_short","is_overall_winner","is_winner_in_coalition","winner_vote_percentage_adj","coalition_vote_percentage","coalition_vote_percentage_adj","is_coalition_won"
2010,2108,"Hořovice",24.34,53,"Občanská demokratická strana","ODS",0,1,28.8764978051963,48.02,56.9699845770554,1
2010,2109,"Kladno",23.01,7,"Česká strana sociálně demokratická","ČSSD",1,0,27.2372159090909,48.98,57.9782196969697,1
2010,2110,"Kolín",24.43,7,"Česká strana sociálně demokratická","ČSSD",1,0,29.1388358778626,48.94,58.3730916030534,1
2010,2111,"Kralupy nad Vltavou",23.36,53,"Občanská demokratická strana","ODS",0,1,28.033121324853,52.51,63.0145205808232,1
2010,2112,"Kutná Hora",23.73,53,"Občanská demokratická strana","ODS",0,1,28.7985436893204,48.18,58.4708737864078,1
2010,2113,"Lysá nad Labem",25.71,53,"Občanská demokratická strana","ODS",0,1,30.979636100735,56.86,68.5142788287746,1
2010,2114,"Mělník",26.69,53,"Občanská demokratická strana","ODS",0,1,31.9143847901471,54.92,65.6702140380246,1
2010,2115,"Mladá Boleslav",27.03,53,"Občanská demokratická strana","ODS",0,1,31.7589002467395,54.18,63.6587945012337,1
2010,2116,"Mnichovo Hradiště",24.78,53,"Občanská demokratická strana","ODS",0,1,29.4964885132722,53.44,63.6114748244257,1
2010,2117,"Neratovice",22.42,53,"Občanská demokratická strana","ODS",0,1,27.1592973955179,53.15,64.3852210781345,1
2010,2118,"Nymburk",23.12,7,"Česká strana sociálně demokratická","ČSSD",1,0,27.7484397503601,50.61,60.741718674988,1
2010,2119,"Poděbrady",29.5,53,"Občanská demokratická strana","ODS",0,1,34.5635618043351,60.83,71.2712360867018,1
2010,2120,"Příbram",24.7,7,"Česká strana sociálně demokratická","ČSSD",1,0,29.8814420517784,46.65,56.43600290346,1
2010,2121,"Rakovník",24.05,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.2409581963363,47.56,55.8478158759981,1
2010,2122,"Říčany",29.8,721,"TOP 09","TOP 09",0,1,34.768405086921,67.53,78.7889394469723,1
2010,2123,"Sedlčany",27.97,53,"Občanská demokratická strana","ODS",0,1,34.3865256946152,52.51,64.5561839193509,1
2010,2124,"Slaný",24.01,53,"Občanská demokratická strana","ODS",0,1,28.5595337218984,49.96,59.4266682526466,1
2010,2125,"Vlašim",25.45,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.4899964058943,46.43,55.6247753683958,1
2010,2126,"Votice",27,7,"Česká strana sociálně demokratická","ČSSD",1,0,32.9509397119844,43.94,53.6246033683183,1
2010,3101,"Blatná",24.76,7,"Česká strana sociálně demokratická","ČSSD",1,0,29.4621608757734,48.04,57.163255592575,1
2010,3102,"České Budějovice",23.31,53,"Občanská demokratická strana","ODS",0,1,28.0100937274694,54.05,64.9483297284307,1
2010,3103,"Český Krumlov",22.46,53,"Občanská demokratická strana","ODS",0,1,27.1715460924268,52.73,63.7914347931285,1
2010,3104,"Dačice",20.24,7,"Česká strana sociálně demokratická","ČSSD",1,0,26.0690365790829,41.09,52.923750643998,1
2010,3105,"Jindřichův Hradec",22.28,7,"Česká strana sociálně demokratická","ČSSD",1,0,26.3793511721525,48.44,57.3525929434052,1
2010,3106,"Kaplice",22.21,7,"Česká strana sociálně demokratická","ČSSD",1,0,26.5447591729413,47.61,56.9021154535676,1
2010,3107,"Milevsko",23.21,53,"Občanská demokratická strana","ODS",0,1,27.5065181322588,49.17,58.2721023939322,1
2010,3108,"Písek",24.11,53,"Občanská demokratická strana","ODS",0,1,28.8466140224934,51.35,61.4381430964346,1
2010,3109,"Prachatice",23.79,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.7805468182918,47.37,57.3070408903944,1
2010,3110,"Soběslav",23.72,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.2380952380952,46.42,55.2619047619048,1
2010,3111,"Strakonice",23.39,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.0859750240154,48.51,58.2492795389049,1
2010,3112,"Tábor",23.33,53,"Občanská demokratická strana","ODS",0,1,27.4632136550912,52.05,61.2713360800471,1
2010,3113,"Trhové Sviny",20.78,7,"Česká strana sociálně demokratická","ČSSD",1,0,25.4938044411729,46.34,56.8519200098147,1
2010,3114,"Třeboň",23.38,53,"Občanská demokratická strana","ODS",0,1,28,52.22,62.5389221556886,1
2010,3115,"Týn nad Vltavou",19.75,7,"Česká strana sociálně demokratická","ČSSD",1,0,23.8872762457668,50.58,61.1756168359942,1
2010,3116,"Vimperk",22.92,7,"Česká strana sociálně demokratická","ČSSD",1,0,27.6410998552822,45.8,55.2339604438012,1
2010,3117,"Vodňany",22.62,53,"Občanská demokratická strana","ODS",0,1,27.7511961722488,50.67,62.1641516378359,1
2010,3201,"Blovice",23.12,53,"Občanská demokratická strana","ODS",0,1,27.2,48.98,57.6235294117647,1
2010,3202,"Domažlice",25.44,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.437903804738,45.49,54.4268963866954,1
2010,3203,"Horažďovice",26.16,7,"Česká strana sociálně demokratická","ČSSD",1,0,32.1375921375921,43.54,53.4889434889435,1
2010,3204,"Horšovský Týn",22.69,53,"Občanská demokratická strana","ODS",0,1,27.6370280146163,43.26,52.6918392204629,1
2010,3205,"Klatovy",22.72,53,"Občanská demokratická strana","ODS",0,1,26.8462720075623,50.63,59.8251211154437,1
2010,3206,"Kralovice",22.43,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.0620542975103,41.96,52.4959339421994,1
2010,3207,"Nepomuk",21.59,7,"Česká strana sociálně demokratická","ČSSD",1,0,26.7866004962779,45.34,56.2531017369727,1
2010,3208,"Nýřany",24.42,7,"Česká strana sociálně demokratická","ČSSD",1,0,29.6899696048632,44.81,54.4802431610942,1
2010,3209,"Plzeň",23.67,53,"Občanská demokratická strana","ODS",0,1,28.597317868793,53.63,64.7940074906367,1
2010,3210,"Přeštice",23.27,7,"Česká strana sociálně demokratická","ČSSD",1,0,27.7089783281734,48.81,58.1209811859967,1
2010,3211,"Rokycany",23.08,53,"Občanská demokratická strana","ODS",0,1,28.2082620386214,48.97,59.8508922023955,1
2010,3212,"Stod",24.33,7,"Česká strana sociálně demokratická","ČSSD",1,0,29.267412486467,44.84,53.9396126548779,1
2010,3213,"Stříbro",23.97,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.7997116424366,45.59,54.7759221434579,1
2010,3214,"Sušice",23.16,53,"Občanská demokratická strana","ODS",0,1,27.8968923151048,49.42,59.5278246205734,1
2010,3215,"Tachov",25.16,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.0813008130081,42.83,51.207556193209,1
2010,4101,"Aš",24.67,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.1995348267842,40.13,49.1247398702412,0
2010,4102,"Cheb",26.19,7,"Česká strana sociálně demokratická","ČSSD",1,0,32.3213624583488,39.04,48.1796865358509,0
2010,4103,"Karlovy Vary",22.11,721,"TOP 09","TOP 09",0,1,26.5012585400935,53.76,64.4372527867673,1
2010,4104,"Kraslice",22.67,7,"Česká strana sociálně demokratická","ČSSD",1,0,27.4721279689772,46.88,56.8104701890451,1
2010,4105,"Mariánské Lázně",25.15,53,"Občanská demokratická strana","ODS",0,1,30.1703454894434,55.08,66.0748560460652,1
2010,4106,"Ostrov",22.88,7,"Česká strana sociálně demokratická","ČSSD",1,0,27.579556412729,48.46,58.4136933461909,1
2010,4107,"Sokolov",26.98,7,"Česká strana sociálně demokratická","ČSSD",1,0,32.0656049441407,43.42,51.6044687425719,1
2010,4201,"Bílina",26.46,7,"Česká strana sociálně demokratická","ČSSD",1,0,32.796232027764,38.76,48.0416460089241,0
2010,4202,"Děčín",26.26,7,"Česká strana sociálně demokratická","ČSSD",1,0,31.9931773879142,45.54,55.4824561403509,1
2010,4203,"Chomutov",28.82,7,"Česká strana sociálně demokratická","ČSSD",1,0,35.0395136778115,39.61,48.1580547112462,0
2010,4204,"Kadaň",28.11,7,"Česká strana sociálně demokratická","ČSSD",1,0,33.5241502683363,44.88,53.5241502683363,1
2010,4205,"Litoměřice",23.69,53,"Občanská demokratická strana","ODS",0,1,28.8094369451538,49.91,60.6956098747416,1
2010,4206,"Litvínov",23.71,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.7707802451159,43.67,52.991141851717,1
2010,4207,"Louny",24.53,7,"Česká strana sociálně demokratická","ČSSD",1,0,29.9951088285644,43.86,53.6316947909024,1
2010,4208,"Lovosice",25.59,7,"Česká strana sociálně demokratická","ČSSD",1,0,31.6786333250805,42.67,52.8224808120822,1
2010,4209,"Most",26.88,7,"Česká strana sociálně demokratická","ČSSD",1,0,34.3514376996805,38.04,48.6134185303514,0
2010,4210,"Podbořany",26.74,7,"Česká strana sociálně demokratická","ČSSD",1,0,32.8541589875906,33.91,41.6635950362452,0
2010,4211,"Roudnice nad Labem",23.9,53,"Občanská demokratická strana","ODS",0,1,28.6330418114293,51.24,61.3873247873488,1
2010,4212,"Rumburk",24.17,7,"Česká strana sociálně demokratická","ČSSD",1,0,29.902264010887,43.72,54.0888284052951,1
2010,4213,"Teplice",23.01,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.1605678619508,49.21,60.2251866356627,1
2010,4214,"Ústí nad Labem",23.44,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.7536800785083,46.97,57.6177625122669,1
2010,4215,"Varnsdorf",24.96,7,"Česká strana sociálně demokratická","ČSSD",1,0,31.7194052611514,41.16,52.306519252764,1
2010,4216,"Žatec",24.33,7,"Česká strana sociálně demokratická","ČSSD",1,0,29.9889066929619,41.45,51.0908418587452,1
2010,5101,"Česká Lípa",23.35,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.5557050262933,46.35,56.683380212792,1
2010,5102,"Frýdlant",22.41,7,"Česká strana sociálně demokratická","ČSSD",1,0,27.914798206278,45.97,57.2620827105132,1
2010,5103,"Jablonec nad Nisou",25.07,53,"Občanská demokratická strana","ODS",0,1,29.4145254018538,59.68,70.0222926199695,1
2010,5104,"Jilemnice",23.48,53,"Občanská demokratická strana","ODS",0,1,29.4641736729828,55.64,69.8205546492659,1
2010,5105,"Liberec",23.07,721,"TOP 09","TOP 09",0,1,27.6353617632966,56.75,67.9803545759463,1
2010,5106,"Nový Bor",21.37,53,"Občanská demokratická strana","ODS",0,1,26.0324034596175,51.4,62.614203922524,1
2010,5107,"Semily",22.65,721,"TOP 09","TOP 09",0,1,27.0512361160874,53.44,63.824196823122,1
2010,5108,"Tanvald",22.39,7,"Česká strana sociálně demokratická","ČSSD",1,0,27.9875,44.83,56.0375,1
2010,5109,"Turnov",25.04,53,"Občanská demokratická strana","ODS",0,1,30.3331314354936,58.71,71.1205330102968,1
2010,5110,"Železný Brod",30.37,721,"TOP 09","TOP 09",0,1,35.9834123222749,59.96,71.042654028436,1
2010,5201,"Broumov",23.89,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.9375809375809,42.81,55.4390054390054,1
2010,5202,"Dobruška",20.15,7,"Česká strana sociálně demokratická","ČSSD",1,0,25.4579911560328,47.55,60.0758054327227,1
2010,5203,"Dvůr Králové nad Labem",24.37,53,"Občanská demokratická strana","ODS",0,1,28.536299765808,55.96,65.5269320843091,1
2010,5204,"Hořice",22.1,53,"Občanská demokratická strana","ODS",0,1,25.9847148736038,55.91,65.7378012933569,1
2010,5205,"Hradec Králové",25.42,721,"TOP 09","TOP 09",0,1,30.1470588235294,55.54,65.8681214421252,1
2010,5206,"Jaroměř",20.95,7,"Česká strana sociálně demokratická","ČSSD",1,0,25.9121830550402,47.87,59.2084106369821,1
2010,5207,"Jičín",20.19,721,"TOP 09","TOP 09",0,1,23.683284457478,54.4,63.8123167155425,1
2010,5208,"Kostelec nad Orlicí",22.21,53,"Občanská demokratická strana","ODS",0,1,26.5606314278881,50.85,60.8108108108108,1
2010,5209,"Náchod",20.93,53,"Občanská demokratická strana","ODS",0,1,25.6181150550796,54.61,66.8421052631579,1
2010,5210,"Nová Paka",28.63,721,"TOP 09","TOP 09",0,1,33.7896848813879,57.68,68.0750619615248,1
2010,5211,"Nové Město nad Metují",23.42,53,"Občanská demokratická strana","ODS",0,1,28.1659651232712,58.16,69.9458809380637,1
2010,5212,"Nový Bydžov",23.3,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.2082324455206,46.84,56.7070217917676,1
2010,5213,"Rychnov nad Kněžnou",20.81,7,"Česká strana sociálně demokratická","ČSSD",1,0,25.5243468661842,49.5,60.7138476634368,1
2010,5214,"Trutnov",23.75,53,"Občanská demokratická strana","ODS",0,1,28.3514384624567,53.2,63.5072221559031,1
2010,5215,"Vrchlabí",22.98,53,"Občanská demokratická strana","ODS",0,1,27.5407478427613,59.34,71.1169702780441,1
2010,5301,"Česká Třebová",26.66,7,"Česká strana sociálně demokratická","ČSSD",1,0,31.8670810423141,49.25,58.869232608176,1
2010,5302,"Hlinsko",27.75,7,"Česká strana sociálně demokratická","ČSSD",1,0,35.5359200922013,37.19,47.6245357920348,0
2010,5303,"Holice",22.23,7,"Česká strana sociálně demokratická","ČSSD",1,0,27.0470860201971,50.19,61.0658230928337,1
2010,5304,"Chrudim",22.29,53,"Občanská demokratická strana","ODS",0,1,27.3027927486526,50.89,62.3346398824106,1
2010,5305,"Králíky",26.87,7,"Česká strana sociálně demokratická","ČSSD",1,0,32.9369943613631,37.81,46.3471439078205,0
2010,5306,"Lanškroun",22.9,53,"Občanská demokratická strana","ODS",0,1,28.1257676246622,51.15,62.822402358143,1
2010,5307,"Litomyšl",25.2,53,"Občanská demokratická strana","ODS",0,1,31.4685314685315,55.86,69.7552447552448,1
2010,5308,"Moravská Třebová",30.18,7,"Česká strana sociálně demokratická","ČSSD",1,0,36.3045831829664,37.65,45.2905088415734,0
2010,5309,"Pardubice",22.28,53,"Občanská demokratická strana","ODS",0,1,26.8627923800338,53.04,63.9498432601881,1
2010,5310,"Polička",25.24,53,"Občanská demokratická strana","ODS",0,1,32.1569626704039,47.31,60.2751942922665,1
2010,5311,"Přelouč",22.67,7,"Česká strana sociálně demokratická","ČSSD",1,0,27.7648499693815,47.22,57.8322106552358,1
2010,5312,"Svitavy",27.96,7,"Česká strana sociálně demokratická","ČSSD",1,0,33.4569821706354,42.53,50.8914682302262,1
2010,5313,"Ústí nad Orlicí",21.95,53,"Občanská demokratická strana","ODS",0,1,27.0187099950763,50.79,62.5184638109306,1
2010,5314,"Vysoké Mýto",21.77,53,"Občanská demokratická strana","ODS",0,1,27.0132770815238,52.25,64.8343466931381,1
2010,5315,"Žamberk",23.15,53,"Občanská demokratická strana","ODS",0,1,28.8401644449981,55.56,69.2163946679955,1
2010,6101,"Bystřice nad Pernštejnem",33.25,7,"Česká strana sociálně demokratická","ČSSD",1,0,42.9087624209575,31.3,40.3923086849916,0
2010,6102,"Havlíčkův Brod",23.34,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.1815986476696,46.08,55.6387346051678,1
2010,6103,"Humpolec",24.5,7,"Česká strana sociálně demokratická","ČSSD",1,0,29.1285221733444,44.81,53.2754725954108,1
2010,6104,"Chotěboř",24.64,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.5252725470763,43.9,54.3855302279485,1
2010,6105,"Jihlava",21.5,7,"Česká strana sociálně demokratická","ČSSD",1,0,26.1461753617901,49.23,59.8686610726012,1
2010,6106,"Moravské Budějovice",23.79,7,"Česká strana sociálně demokratická","ČSSD",1,0,29.047619047619,42.64,52.0634920634921,1
2010,6107,"Náměšť nad Oslavou",26.91,7,"Česká strana sociálně demokratická","ČSSD",1,0,33.3870967741936,37.26,46.2282878411911,0
2010,6108,"Nové Město na Moravě",24.75,7,"Česká strana sociálně demokratická","ČSSD",1,0,31.4805393029763,44.59,56.715848384635,1
2010,6109,"Pacov",23.27,7,"Česká strana sociálně demokratická","ČSSD",1,0,27.8983335331495,46.76,56.0604244095432,1
2010,6110,"Pelhřimov",23.92,53,"Občanská demokratická strana","ODS",0,1,28.9553322842271,49.77,60.2469434693136,1
2010,6111,"Světlá nad Sázavou",22.77,7,"Česká strana sociálně demokratická","ČSSD",1,0,27.5933107125545,41.38,50.1454192922928,1
2010,6112,"Telč",19.73,7,"Česká strana sociálně demokratická","ČSSD",1,0,25.0794457861955,46.7,59.3618914452777,1
2010,6113,"Třebíč",22,7,"Česká strana sociálně demokratická","ČSSD",1,0,26.8358136130764,47.72,58.209319346182,1
2010,6114,"Velké Meziříčí",23.32,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.0786792209467,42.62,54.9722687991745,1
2010,6115,"Žďár nad Sázavou",22.73,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.914896323623,45.78,58.2368655387355,1
2010,6201,"Blansko",25.44,7,"Česká strana sociálně demokratická","ČSSD",1,0,31.4229249011858,41.38,51.1116600790514,1
2010,6202,"Boskovice",26.8,7,"Česká strana sociálně demokratická","ČSSD",1,0,33.8512062649994,41.22,52.0651762031072,1
2010,6203,"Brno",21.98,53,"Občanská demokratická strana","ODS",0,1,27.5473116931946,50.93,63.8300538914651,1
2010,6204,"Břeclav",25.78,7,"Česká strana sociálně demokratická","ČSSD",1,0,31.2750212301347,44.36,53.8153584859881,1
2010,6205,"Bučovice",29.26,7,"Česká strana sociálně demokratická","ČSSD",1,0,36.7772750125691,35.77,44.9597787833082,0
2010,6206,"Hodonín",26.3,7,"Česká strana sociálně demokratická","ČSSD",1,0,32.521330530481,40.15,49.6475825398788,0
2010,6207,"Hustopeče",23.18,53,"Občanská demokratická strana","ODS",0,1,28.7914544777046,49.16,61.060737796547,1
2010,6208,"Ivančice",22.42,7,"Česká strana sociálně demokratická","ČSSD",1,0,27.1297192642788,40.03,48.4390125847047,0
2010,6209,"Kuřim",23.4,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.7398673544584,48.11,59.0886760009826,1
2010,6210,"Kyjov",23.11,7,"Česká strana sociálně demokratická","ČSSD",1,0,29.0436094005278,42.32,53.1858740731431,1
2010,6211,"Mikulov",20.34,7,"Česká strana sociálně demokratická","ČSSD",1,0,24.5592851968124,45.72,55.204056991065,1
2010,6212,"Moravský Krumlov",21.13,7,"Česká strana sociálně demokratická","ČSSD",1,0,25.9933571164965,43.81,53.8934678312216,1
2010,6213,"Pohořelice",25.59,7,"Česká strana sociálně demokratická","ČSSD",1,0,31.8481642812694,40.99,51.014312383323,1
2010,6214,"Rosice",20.86,7,"Česká strana sociálně demokratická","ČSSD",1,0,25.8969584109249,45.36,56.3128491620112,1
2010,6215,"Slavkov u Brna",23.73,7,"Česká strana sociálně demokratická","ČSSD",1,0,29.7368421052632,46.51,58.2832080200501,1
2010,6216,"Šlapanice",21.06,721,"TOP 09","TOP 09",0,1,27.5618374558304,50.09,65.5542468263316,1
2010,6217,"Tišnov",24.52,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.6538317289661,45.22,56.5320665083135,1
2010,6218,"Veselí nad Moravou",27.15,7,"Česká strana sociálně demokratická","ČSSD",1,0,34.8658019776551,38.26,49.1331706690638,0
2010,6219,"Vyškov",28.64,7,"Česká strana sociálně demokratická","ČSSD",1,0,36.0887096774194,37.36,47.0766129032258,0
2010,6220,"Znojmo",24.68,7,"Česká strana sociálně demokratická","ČSSD",1,0,29.8247734138973,42.39,51.226586102719,1
2010,6221,"Židlochovice",23.62,53,"Občanská demokratická strana","ODS",0,1,28.4099109935049,49.96,60.0914120760164,1
2010,7101,"Hranice",21.46,7,"Česká strana sociálně demokratická","ČSSD",1,0,26.9293512360397,44.64,56.0170661312586,1
2010,7102,"Jeseník",24.23,7,"Česká strana sociálně demokratická","ČSSD",1,0,29.6936274509804,45.22,55.4166666666667,1
2010,7103,"Konice",27.26,7,"Česká strana sociálně demokratická","ČSSD",1,0,35.3658536585366,35.98,46.6787752983913,0
2010,7104,"Lipník nad Bečvou",24.98,7,"Česká strana sociálně demokratická","ČSSD",1,0,31.2601676886497,41.43,51.8458265548742,1
2010,7105,"Litovel",28.25,7,"Česká strana sociálně demokratická","ČSSD",1,0,35.0061957868649,39.3,48.6988847583643,0
2010,7106,"Mohelnice",25.64,7,"Česká strana sociálně demokratická","ČSSD",1,0,31.4678448699067,41.07,50.4050073637703,1
2010,7107,"Olomouc",22.48,7,"Česká strana sociálně demokratická","ČSSD",1,0,27.6065332187155,49.39,60.6533218715461,1
2010,7108,"Prostějov",26.89,7,"Česká strana sociálně demokratická","ČSSD",1,0,32.2499400335812,45.38,54.4255217078436,1
2010,7109,"Přerov",26.78,7,"Česká strana sociálně demokratická","ČSSD",1,0,33.1681942036165,41.89,51.8825860787714,1
2010,7110,"Šternberk",24.89,7,"Česká strana sociálně demokratická","ČSSD",1,0,31.0387828906347,44.97,56.0793116348672,1
2010,7111,"Šumperk",24.04,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.1334113516676,49.62,58.0690462258631,1
2010,7112,"Uničov",27.2,7,"Česká strana sociálně demokratická","ČSSD",1,0,33.041788143829,41.6,50.5344995140914,1
2010,7113,"Zábřeh",25.09,7,"Česká strana sociálně demokratická","ČSSD",1,0,31.1174500806152,43.25,53.6400843358551,1
2010,7201,"Bystřice pod Hostýnem",22.61,7,"Česká strana sociálně demokratická","ČSSD",1,0,29.1779584462511,43.69,56.3814685765905,1
2010,7202,"Holešov",24.12,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.3472571716155,41.2,51.8369401107197,1
2010,7203,"Kroměříž",21.69,7,"Česká strana sociálně demokratická","ČSSD",1,0,27.3759939416888,45.55,57.4908494257226,1
2010,7204,"Luhačovice",23.26,53,"Občanská demokratická strana","ODS",0,1,29.1881039026227,47.79,59.9698832977789,1
2010,7205,"Otrokovice",26.79,7,"Česká strana sociálně demokratická","ČSSD",1,0,33.3043262058677,43.73,54.3635007458976,1
2010,7206,"Rožnov pod Radhoštěm",28.76,53,"Občanská demokratická strana","ODS",0,1,36.2627663598537,53.28,67.1794225192284,1
2010,7207,"Uherské Hradiště",23.73,53,"Občanská demokratická strana","ODS",0,1,29.5922184811074,49.02,61.1298166853722,1
2010,7208,"Uherský Brod",23.71,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.8643582400417,44.62,58.0838323353293,1
2010,7209,"Valašské Klobouky",22.38,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.1332974283021,43.66,58.7855123199138,1
2010,7210,"Valašské Meziříčí",24.57,53,"Občanská demokratická strana","ODS",0,1,30.8784717858489,47.82,60.0980268945583,1
2010,7211,"Vizovice",23.03,53,"Občanská demokratická strana","ODS",0,1,29.75067820695,57.8,74.6673556388064,1
2010,7212,"Vsetín",27.12,53,"Občanská demokratická strana","ODS",0,1,35.3309015112037,47.78,62.2459614382491,1
2010,7213,"Zlín",24.16,53,"Občanská demokratická strana","ODS",0,1,29.812438302073,54.11,66.7694965449161,1
2010,8101,"Bílovec",25.61,7,"Česká strana sociálně demokratická","ČSSD",1,0,31.3425529310978,41.49,50.7771386611186,1
2010,8102,"Bohumín",39.2,7,"Česká strana sociálně demokratická","ČSSD",1,0,46.1176470588235,33.46,39.3647058823529,0
2010,8103,"Bruntál",24.73,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.4744300677757,39.55,48.7369069624153,0
2010,8104,"Český Těšín",30.86,7,"Česká strana sociálně demokratická","ČSSD",1,0,39.6607119907467,36.82,47.3203958360108,0
2010,8105,"Frenštát pod Radhoštěm",23.78,53,"Občanská demokratická strana","ODS",0,1,29.481775353335,47.14,58.442846516241,1
2010,8106,"Frýdek-Místek",29.67,7,"Česká strana sociálně demokratická","ČSSD",1,0,36.1036748600633,40.81,49.6592844974446,0
2010,8107,"Frýdlant nad Ostravicí",25.65,7,"Česká strana sociálně demokratická","ČSSD",1,0,31.3953488372093,44.6,54.5899632802938,1
2010,8108,"Havířov",34.51,7,"Česká strana sociálně demokratická","ČSSD",1,0,41.5282791817088,32.99,39.6991576413959,0
2010,8109,"Hlučín",29.26,7,"Česká strana sociálně demokratická","ČSSD",1,0,37.1886120996441,39.59,50.3177427554652,1
2010,8110,"Jablunkov",33.36,7,"Česká strana sociálně demokratická","ČSSD",1,0,44.3381180223285,35.16,46.7304625199362,0
2010,8111,"Karviná",42.83,7,"Česká strana sociálně demokratická","ČSSD",1,0,50.6923896319091,25.26,29.8970292342289,0
2010,8112,"Kopřivnice",24.82,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.9090909090909,45.37,56.5006226650062,1
2010,8113,"Kravaře",22.84,53,"Občanská demokratická strana","ODS",0,1,28.9297023432552,49.87,63.1665611146295,1
2010,8114,"Krnov",27.52,7,"Česká strana sociálně demokratická","ČSSD",1,0,33.8249754178958,41.35,50.8235004916421,1
2010,8115,"Nový Jičín",24.28,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.1016612943218,45.79,56.7691544755765,1
2010,8116,"Odry",26.52,7,"Česká strana sociálně demokratická","ČSSD",1,0,32.8380386329866,41.48,51.3620604259535,1
2010,8117,"Opava",23.32,7,"Česká strana sociálně demokratická","ČSSD",1,0,29.278091650973,46.29,58.1167608286252,1
2010,8118,"Orlová",37.69,7,"Česká strana sociálně demokratická","ČSSD",1,0,45.4589313713665,28.74,34.664093595465,0
2010,8119,"Ostrava",28.18,7,"Česká strana sociálně demokratická","ČSSD",1,0,34.4540897420223,41.31,50.5073969922974,1
2010,8120,"Rýmařov",33.98,7,"Česká strana sociálně demokratická","ČSSD",1,0,39.8405440262633,35.38,41.4820025794349,0
2010,8121,"Třinec",33.39,7,"Česká strana sociálně demokratická","ČSSD",1,0,41.2629757785467,38.2,47.2071181413742,0
2010,8122,"Vítkov",28.1,7,"Česká strana sociálně demokratická","ČSSD",1,0,34.3983351695434,36.31,44.4485249112499,0
2013,2101,"Benešov",20.38,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.3127430793869,44.31,50.6863417982155,1
2013,2102,"Beroun",19.67,768,"ANO 2011","ANO 2011",0,1,22.9013854930725,42.42,49.3887530562347,0
2013,2103,"Brandýs nad Labem-Stará Boleslav",19.56,768,"ANO 2011","ANO 2011",0,1,22.7998601235575,41.42,48.2806853945681,0
2013,2104,"Čáslav",28.98,7,"Česká strana sociálně demokratická","ČSSD",1,1,32.6829818427879,50.9,57.4038569978572,1
2013,2105,"Černošice",32.81,721,"TOP 09","TOP 09",0,0,39.6112519618496,28.05,33.8645418326693,0
2013,2106,"Český Brod",20.11,768,"ANO 2011","ANO 2011",0,1,23.5452523123756,41.66,48.7764898723803,0
2013,2107,"Dobříš",19.25,768,"ANO 2011","ANO 2011",0,1,22.4123879380603,42.56,49.5517522412388,0
2013,2108,"Hořovice",22.06,7,"Česká strana sociálně demokratická","ČSSD",1,1,24.5247359644247,44.87,49.8832684824903,0
2013,2109,"Kladno",21.74,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.0403132918682,44.37,51.1057360055287,1
2013,2110,"Kolín",21.95,7,"Česká strana sociálně demokratická","ČSSD",1,1,24.9148694665153,46.04,52.2587968217934,1
2013,2111,"Kralupy nad Vltavou",19.66,768,"ANO 2011","ANO 2011",0,1,22.8471818710052,40.89,47.5188843695526,0
2013,2112,"Kutná Hora",22.37,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.443585077343,46.07,52.3999090081893,1
2013,2113,"Lysá nad Labem",18.92,768,"ANO 2011","ANO 2011",0,1,22.2876663918012,42.07,49.5582518553422,0
2013,2114,"Mělník",19.44,7,"Česká strana sociálně demokratická","ČSSD",1,1,22.3782663750432,41.37,47.6228847703465,0
2013,2115,"Mladá Boleslav",20.1,7,"Česká strana sociálně demokratická","ČSSD",1,1,22.8409090909091,42.23,47.9886363636364,0
2013,2116,"Mnichovo Hradiště",21.23,7,"Česká strana sociálně demokratická","ČSSD",1,1,24.5376791493296,44.19,51.0748959778086,1
